task.i,learner.i,resampling.i,iteration,start.time,end.time,process,classif.auc,classif.acc,classif.logloss,ROC_AUM,task_id,learner_id,resampling_id,test.subset,train.subsets,groups,test.fold,seed,n.train.groups
2,5,1,9,2025-07-31T04:26:00.563829Z,2025-07-31T13:53:11.089271Z,18,0.99298077890342,0.5,0.692772765811296,2.46911349677248e-06,EMNIST_seed2_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,6,1,2,2025-07-31T04:27:52.922115Z,2025-07-31T05:39:55.200615Z,171,0.886935161382462,0.219168787107718,2.05178168795904,0.0211960542947054,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,6,1,4,2025-07-31T04:27:58.590465Z,2025-07-31T05:33:53.304119Z,40,0.900185661239645,0.23969465648855,2.05772897147142,0.0155535917729139,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,6,1,6,2025-07-31T04:27:58.677433Z,2025-07-31T05:12:52.625770Z,133,0.964022298456257,0.458715596330275,0.809007013407907,0.0140143753960729,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
2,6,1,7,2025-07-31T04:28:30.031695Z,2025-07-31T05:33:06.006742Z,42,0.963568602140116,0.710796915167095,0.488207291024297,0.0140922646969557,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,6,1,9,2025-07-31T04:30:02.919238Z,2025-07-31T05:16:09.407266Z,27,0.962914921847522,0.751670951156812,0.456664207772802,0.0162565726786852,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,6,1,11,2025-07-31T04:30:27.816581Z,2025-07-31T05:44:59.565508Z,98,0.853239248695898,0.641766723842196,0.77190601130846,0.0426181554794312,EMNIST_seed2_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,7,1,2,2025-07-31T04:32:09.540607Z,2025-07-31T20:13:59.282600Z,91,0.999317337903456,0.988464800678541,0.0434274046230632,0.00113313982728869,EMNIST_seed2_prop0.01,conv_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,7,1,4,2025-07-31T04:32:38.890721Z,2025-07-31T18:55:06.058321Z,8,0.997469294487291,0.984223918575064,0.0530800788210849,0.00629031006246805,EMNIST_seed2_prop0.01,conv_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,7,1,7,2025-07-31T04:34:49.186784Z,2025-07-31T21:48:56.244960Z,21,0.99781861811058,0.983804627249357,0.0523840511012689,0.00906753819435835,EMNIST_seed2_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,7,1,11,2025-07-31T04:37:20.121086Z,2025-07-31T21:53:57.621509Z,15,0.997845531923657,0.981217838765009,0.0527493971712077,0.00911190919578075,EMNIST_seed2_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,8,1,2,2025-07-31T04:38:24.139739Z,2025-07-31T05:45:54.647332Z,7,0.966083976006856,0.914673452078032,0.276433499775058,0.0423685647547245,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,8,1,4,2025-07-31T04:38:25.240179Z,2025-07-31T06:11:31.369284Z,17,0.95289060268495,0.905173876166243,0.282086972698778,0.052975557744503,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,8,1,6,2025-07-31T04:38:44.840031Z,2025-07-31T06:14:23.807834Z,19,0.970797598627785,0.908256880733945,0.26066940306939,0.0335885882377625,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
2,8,1,7,2025-07-31T04:43:07.596593Z,2025-07-31T07:25:04.446975Z,158,0.963560348897744,0.904198800342759,0.251813810790221,0.0416525155305862,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,8,1,9,2025-07-31T04:45:52.325606Z,2025-07-31T07:33:57.034239Z,48,0.963114027648362,0.905227077977721,0.252077136869153,0.0416900590062141,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,8,1,11,2025-07-31T04:45:59.065602Z,2025-07-31T07:20:13.593550Z,55,0.962859154017929,0.902229845626072,0.252619901640529,0.0432378239929676,EMNIST_seed2_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,9,1,4,2025-07-31T04:49:10.787089Z,2025-07-31T17:19:02.389874Z,1,0.997512139388747,0.991178965224767,0.0306696761111075,0.00917811319231987,EMNIST_seed2_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,9,1,7,2025-07-31T04:50:37.810382Z,2025-07-31T22:29:59.458679Z,89,0.999236589766126,0.989288774635818,0.0386083334394224,0.00724607333540916,EMNIST_seed2_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,9,1,9,2025-07-31T04:56:21.891713Z,2025-07-31T20:52:40.543842Z,176,0.999498167618653,0.992287917737789,0.0234191711799329,0.00434315484017134,EMNIST_seed2_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,9,1,11,2025-07-31T04:56:34.984269Z,2025-07-31T22:19:21.234244Z,187,0.99904404084863,0.992024013722127,0.0314726220255196,0.00532102305442095,EMNIST_seed2_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,10,1,2,2025-07-31T04:57:50.006010Z,2025-07-31T06:18:54.487925Z,26,0.970031419594405,0.921798134011875,0.25251189779355,0.0433587618172169,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,10,1,4,2025-07-31T04:58:01.112645Z,2025-07-31T06:31:27.328952Z,138,0.962742073693228,0.91501272264631,0.263111510941406,0.0489214397966862,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,10,1,6,2025-07-31T04:58:38.568955Z,2025-07-31T07:05:44.074090Z,43,0.969753124234257,0.920659191301393,0.23748865307191,0.0360039360821247,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
2,10,1,7,2025-07-31T04:59:05.627578Z,2025-07-31T07:34:51.160431Z,85,0.967474206781904,0.909083119108826,0.237565784721289,0.0410220138728619,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,10,1,9,2025-07-31T04:59:19.509459Z,2025-07-31T06:06:21.897046Z,14,0.967058960018034,0.913796058269066,0.236557814001294,0.0409045033156872,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,10,1,11,2025-07-31T05:01:42.180369Z,2025-07-31T06:23:30.049180Z,183,0.966513655928847,0.910548885077187,0.239141592583345,0.0426040664315224,EMNIST_seed2_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,11,1,2,2025-07-31T05:02:03.148847Z,2025-07-31T11:45:05.791547Z,63,0.9245901171094,0.878201865988126,0.547670073879981,0.0147937443107367,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,11,1,4,2025-07-31T05:03:57.951876Z,2025-07-31T11:14:06.203538Z,11,0.911059697229363,0.303647158608991,0.703392381304375,0.00181583524681628,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,11,1,6,2025-07-31T05:04:02.175203Z,2025-07-31T14:06:16.093874Z,114,0.5,0.99048589874278,0.693147180559945,0,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
2,11,1,7,2025-07-31T05:04:14.824785Z,2025-07-31T20:15:45.936702Z,145,0.499914310197087,0.5,0.693147180764246,2.04300409922809e-10,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,11,1,9,2025-07-31T05:04:51.442022Z,2025-07-31T12:34:35.192644Z,151,0.601476977932857,0.559040274207369,0.692957072848603,0.000283919071080163,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,11,1,11,2025-07-31T05:05:04.025420Z,2025-07-31T10:24:32.613837Z,132,0.5,0.5,0.693147180559945,0,EMNIST_seed2_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
2,12,1,2,2025-07-31T05:05:18.506133Z,2025-07-31T06:18:29.880044Z,148,0.968203370465577,0.919932145886344,0.297888102367936,0.0569894835352898,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
2,12,1,4,2025-07-31T05:10:09.172262Z,2025-07-31T05:58:44.416841Z,127,0.959814338760354,0.91518235793045,0.36121411849624,0.0734324157238007,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
2,12,1,6,2025-07-31T05:10:19.162019Z,2025-07-31T06:24:34.760407Z,64,0.967547782406273,0.913013931362555,0.281948969393191,0.0459058582782745,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
2,12,1,7,2025-07-31T05:12:52.718385Z,2025-07-31T06:02:42.588027Z,133,0.967100182173437,0.913796058269066,0.267564149512338,0.0519294589757919,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
2,12,1,9,2025-07-31T05:13:52.694501Z,2025-07-31T06:18:07.976760Z,179,0.935711045466995,0.634532990574122,2.21533853140578,0.0063839596696198,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
2,12,1,11,2025-07-31T05:13:57.266131Z,2025-07-31T06:21:57.008261Z,139,0.966030424638632,0.912092624356775,0.277709472257659,0.054287925362587,EMNIST_seed2_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,1,1,2,2025-07-31T05:15:12.774017Z,2025-07-31T22:31:28.485403Z,177,0.988773207654958,0.989821882951654,0.656647267821701,7.9384000855498e-05,FashionMNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,1,1,4,2025-07-31T05:16:09.512327Z,2025-07-31T19:22:30.001297Z,27,0.987357897743505,0.989821882951654,0.677694323256666,4.12006811529864e-05,FashionMNIST_seed1_prop0.01,conv_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,2,1,2,2025-07-31T05:33:06.135396Z,2025-07-31T07:23:07.102401Z,42,0.986008283347618,0.97540288379983,0.651286302386103,0.000503874733112752,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,2,1,4,2025-07-31T05:33:53.473915Z,2025-07-31T06:58:22.278446Z,40,0.989820051413881,0.907379134860051,0.645569942970099,0.000701090670190752,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,2,1,6,2025-07-31T05:34:24.429865Z,2025-07-31T06:56:20.392936Z,72,0.989451114922815,0.965511382942576,0.648811275354752,0.000481748313177377,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,2,1,7,2025-07-31T05:37:56.872631Z,2025-07-31T06:59:36.328423Z,163,0.984338092164633,0.9382176520994,0.64280718300586,0.000919525744393468,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,2,1,9,2025-07-31T05:38:53.936105Z,2025-07-31T06:59:47.396909Z,161,0.985344165346809,0.94318766066838,0.646305021500524,0.000815530773252249,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,2,1,11,2025-07-31T05:39:55.420267Z,2025-07-31T07:14:38.636199Z,171,0.985618393063618,0.926500857632933,0.656625553302711,0.000599452294409275,FashionMNIST_seed1_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,3,1,6,2025-07-31T05:45:54.855580Z,2025-07-31T11:59:04.692452Z,7,0.990097402597404,0.99048589874278,0.621344108931253,4.84600714116823e-05,FashionMNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,3,1,7,2025-07-31T05:46:26.890660Z,2025-07-31T22:16:03.262793Z,122,0.979015734762525,0.5,0.69287479634535,4.40329677076079e-06,FashionMNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,3,1,9,2025-07-31T05:47:20.643607Z,2025-07-31T20:23:50.246405Z,149,0.98886202913747,0.5,0.690527308687591,3.41794511768967e-05,FashionMNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,3,1,11,2025-07-31T05:47:23.584905Z,2025-07-31T17:49:52.810157Z,74,0.988193218962661,0.5,0.686949977945189,9.84008147497661e-05,FashionMNIST_seed1_prop0.01,conv_AUM_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,4,1,2,2025-07-31T05:49:22.945803Z,2025-07-31T07:05:29.155336Z,106,0.995215652670663,0.947582697201018,0.586794817820561,0.000664558203425258,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,4,1,4,2025-07-31T05:52:05.797412Z,2025-07-31T07:09:47.963177Z,90,0.972013710368469,0.483969465648855,0.736888527758741,0.0063002067618072,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,4,1,6,2025-07-31T05:52:11.196635Z,2025-07-31T07:13:21.110798Z,120,0.97242097525116,0.345056065239552,0.751003530468853,0.00459406618028879,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,4,1,7,2025-07-31T05:53:57.740796Z,2025-07-31T07:09:50.413817Z,111,0.990545969605452,0.953813196229649,0.57933423550636,0.00146844005212188,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,4,1,9,2025-07-31T05:54:35.386989Z,2025-07-31T07:13:16.719932Z,152,0.991634487098435,0.96203941730934,0.581899045592127,0.00136644719168544,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,4,1,11,2025-07-31T05:54:55.775702Z,2025-07-31T07:11:15.276444Z,146,0.98856435483349,0.899056603773585,0.586806423350533,0.00171031465288252,FashionMNIST_seed1_prop0.01,linear_AUM_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,5,1,2,2025-07-31T05:57:09.960857Z,2025-07-31T18:26:04.920646Z,50,0.98629820051414,0.0120441051738762,0.700556921782958,1.99935766431736e-05,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,5,1,4,2025-07-31T05:57:41.786519Z,2025-07-31T18:27:49.759531Z,124,0.992912025135676,0.0101781170483461,0.707135115591981,5.30294437339762e-06,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,5,1,6,2025-07-31T05:58:44.527524Z,2025-07-31T11:41:17.968425Z,127,0.99180654251409,0.00985389058783554,0.701915616747858,9.64424657468044e-07,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,5,1,7,2025-07-31T06:01:22.535410Z,2025-07-31T18:45:28.513957Z,119,0.988230318329908,0.5,0.691833696630976,2.44682232732885e-05,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,5,1,9,2025-07-31T06:02:42.697537Z,2025-07-31T11:56:27.143125Z,133,0.985756754037958,0.5,0.6919122499819,4.05009450332727e-05,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,5,1,11,2025-07-31T06:05:27.184642Z,2025-07-31T21:45:40.629994Z,53,0.985470565390466,0.5,0.693631212877107,8.74879606271861e-06,FashionMNIST_seed1_prop0.01,conv_AUM_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,6,1,2,2025-07-31T06:06:22.010411Z,2025-07-31T06:52:45.762289Z,14,0.987734932876318,0.614588634435963,0.938999805851711,0.00385192409157753,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,6,1,4,2025-07-31T06:11:31.463279Z,2025-07-31T07:04:12.475313Z,17,0.994055984004573,0.961662425784563,0.15822086094988,0.0117541691288352,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,6,1,6,2025-07-31T06:14:10.754144Z,2025-07-31T07:35:01.575115Z,57,0.993527934329823,0.952429493713897,0.192445189087347,0.00830975919961929,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,6,1,7,2025-07-31T06:14:11.579118Z,2025-07-31T07:35:12.971983Z,32,0.955752531961122,0.714481576692374,0.542633820780924,0.0189354419708252,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,6,1,9,2025-07-31T06:14:23.910654Z,2025-07-31T07:09:01.665237Z,19,0.992143500681774,0.963753213367609,0.151354958029231,0.0108544109389186,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,6,1,11,2025-07-31T06:16:21.275192Z,2025-07-31T07:56:18.921245Z,79,0.992523088420043,0.961234991423671,0.148354924868375,0.0116361239925027,FashionMNIST_seed1_prop0.01,linear_AUM_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,7,1,7,2025-07-31T06:18:54.589159Z,2025-07-31T18:42:24.352789Z,26,0.994385151800183,0.964695801199657,0.0921044298694317,0.0178101193159819,FashionMNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,7,1,9,2025-07-31T06:21:57.149415Z,2025-07-31T22:40:38.878469Z,139,0.994914313868458,0.967694944301628,0.085049415383045,0.0150584494695067,FashionMNIST_seed1_prop0.01,conv_logistic_0.01,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,8,1,2,2025-07-31T06:23:55.047858Z,2025-07-31T09:11:22.055201Z,169,0.993281919451586,0.95657336726039,0.12714478688696,0.0120495110750198,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,8,1,4,2025-07-31T06:24:34.879278Z,2025-07-31T08:27:16.206319Z,64,0.992924878606111,0.952332485156913,0.129974615427027,0.0192588325589895,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,8,1,6,2025-07-31T06:26:49.340941Z,2025-07-31T08:48:12.070618Z,78,0.992011761823083,0.958036017669045,0.125708208542871,0.0148701723664999,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,8,1,7,2025-07-31T06:28:04.234481Z,2025-07-31T08:46:43.998379Z,69,0.990357334555166,0.958440445586975,0.119727615427835,0.0191713944077492,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,8,1,9,2025-07-31T06:28:52.932696Z,2025-07-31T08:37:13.083464Z,197,0.991276440297264,0.962296486718081,0.112864242417582,0.0173624474555254,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,8,1,11,2025-07-31T06:31:27.456847Z,2025-07-31T08:24:43.122435Z,138,0.991619616992607,0.960463121783877,0.113732238555076,0.0179477408528328,FashionMNIST_seed1_prop0.01,linear_logistic_0.01,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,9,1,2,2025-07-31T06:32:49.779375Z,2025-07-31T22:32:56.391920Z,80,0.997335047129392,0.96607294317218,0.0835003343642542,0.0098860040307045,FashionMNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,9,1,4,2025-07-31T06:34:08.394908Z,2025-07-31T21:00:57.711770Z,153,0.99709225935447,0.966921119592875,0.0886915654730589,0.0136197824031115,FashionMNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,9,1,6,2025-07-31T06:52:45.889409Z,2025-07-31T16:53:08.972204Z,14,0.996982969860328,0.964492014950731,0.0945716633718986,0.0136708216741681,FashionMNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,9,1,7,2025-07-31T06:56:20.549842Z,2025-07-31T21:12:44.979898Z,72,0.996562465810356,0.974035989717224,0.0721189766893758,0.0132631761953235,FashionMNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,9,1,11,2025-07-31T06:59:36.502446Z,2025-07-31T22:06:09.677469Z,163,0.997154718157987,0.975557461406518,0.0655890790763273,0.0124613409861922,FashionMNIST_seed1_prop0.01,conv_logistic_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,10,1,2,2025-07-31T06:59:47.572232Z,2025-07-31T09:09:37.076200Z,161,0.994453013424739,0.959966072943172,0.111538157747751,0.012108595110476,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,10,1,4,2025-07-31T07:04:12.574127Z,2025-07-31T08:40:07.240381Z,17,0.993013424735788,0.958100084817642,0.11514576998053,0.0197876803576946,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,10,1,6,2025-07-31T07:05:29.282487Z,2025-07-31T09:05:35.554950Z,106,0.993295148247975,0.962283384301733,0.111716459810674,0.015994343906641,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,10,1,7,2025-07-31T07:05:44.395398Z,2025-07-31T09:50:41.516536Z,43,0.991867927562378,0.961525278491859,0.107629264012474,0.0191615205258131,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,10,1,9,2025-07-31T07:09:01.782114Z,2025-07-31T08:46:50.198124Z,19,0.992629942675211,0.963667523564696,0.100934527737505,0.0176988989114761,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,10,1,11,2025-07-31T07:09:48.145349Z,2025-07-31T09:16:57.912073Z,90,0.993067898637496,0.964322469982847,0.100627363667295,0.017819857224822,FashionMNIST_seed1_prop0.01,linear_logistic_0.1,same_other_sizes_cv,balanced,same,23333,3,1,23333
3,11,1,2,2025-07-31T07:09:50.548723Z,2025-07-31T21:26:18.104996Z,111,0.996265352756359,0.958778625954199,0.101470162241916,0.0118295736610889,FashionMNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,11,1,6,2025-07-31T07:13:16.892768Z,2025-07-31T22:12:04.930592Z,152,0.997932492036268,0.965511382942576,0.0990073849407094,0.00633649062365294,FashionMNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,11,1,7,2025-07-31T07:13:21.224634Z,2025-07-31T22:52:59.211378Z,120,0.99732897468149,0.975321336760926,0.0667097969161825,0.0126053271815181,FashionMNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,11,1,9,2025-07-31T07:14:38.824181Z,2025-07-31T19:42:36.116111Z,171,0.5,0.5,0.693147180559945,1.02150206696128e-11,FashionMNIST_seed1_prop0.01,conv_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,12,1,2,2025-07-31T07:23:07.242556Z,2025-07-31T08:47:18.630525Z,42,0.993824621536707,0.975742154368108,0.0685579284666824,0.0192744098603725,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
3,12,1,4,2025-07-31T07:25:04.627538Z,2025-07-31T08:39:01.096850Z,158,0.991882319337333,0.957082273112808,0.126716093888281,0.0262416414916515,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
3,12,1,6,2025-07-31T07:33:57.460362Z,2025-07-31T08:58:21.111460Z,48,0.992465082087725,0.937988447162759,0.206991647300008,0.0176967885345221,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
3,12,1,7,2025-07-31T07:34:51.322753Z,2025-07-31T09:24:39.930895Z,85,0.991761516540629,0.960668380462725,0.127941896028441,0.0173962712287903,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,1,1,23333
3,12,1,9,2025-07-31T07:35:01.741194Z,2025-07-31T09:02:41.868815Z,57,0.992557352324602,0.96203941730934,0.11181981201899,0.0219790674746037,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,2,1,23333
3,12,1,11,2025-07-31T07:35:13.136924Z,2025-07-31T08:56:08.075797Z,32,0.99271913771849,0.962349914236707,0.106160168460582,0.0206444710493088,FashionMNIST_seed1_prop0.01,linear_logistic_1,same_other_sizes_cv,balanced,same,23333,3,1,23333
4,1,1,7,2025-07-31T08:37:13.234183Z,2025-07-31T20:37:50.884599Z,197,0.984259172370142,0.5,0.687155219562871,0.000133316818391904,FashionMNIST_seed2_prop0.01,conv_AUM_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
4,2,1,2,2025-07-31T08:46:44.186979Z,2025-07-31T11:15:14.805671Z,69,0.985278491859466,0.971331636980492,0.675321124615575,0.000262719462625682,FashionMNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,1,1,23333
4,2,1,4,2025-07-31T08:46:50.293516Z,2025-07-31T10:23:45.245836Z,19,0.983216223936021,0.287701441899915,0.698582979105305,0.000277677434496582,FashionMNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,2,1,23333
4,2,1,6,2025-07-31T08:47:18.749457Z,2025-07-31T10:14:20.780468Z,42,0.981747733398679,0.80971797485559,0.659404311731603,0.00111251813359559,FashionMNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,unbalanced,other,23333,3,1,23333
4,2,1,7,2025-07-31T08:48:12.203874Z,2025-07-31T10:20:29.659066Z,78,0.983505425185166,0.931619537275064,0.6506981481376,0.000793621758930385,FashionMNIST_seed2_prop0.01,linear_AUM_0.01,same_other_sizes_cv,balanced,same,23333,1,1,23333
